mesh_points,iterations,probability,threads,seed,disable_display,game_type,execution_time
100,774519345,0.700000,1,42,1,0,0.000000
100,774519345,0.700000,1,42,1,1,0.000000
100,774519345,0.700000,1,123,1,0,0.000000
100,774519345,0.700000,1,123,1,1,0.000000
100,774519345,0.700000,1,37,1,0,0.000000
100,774519345,0.700000,1,37,1,1,0.000000
100,774519345,0.800000,1,42,1,0,0.000000
100,774519345,0.800000,1,42,1,1,0.000000
100,774519345,0.800000,1,123,1,0,0.000000
100,774519345,0.800000,1,123,1,1,0.000000
100,774519345,0.800000,1,37,1,0,0.000000
100,774519345,0.800000,1,37,1,1,0.000000
100,774519345,0.900000,1,42,1,0,0.000000
100,774519345,0.900000,1,42,1,1,0.000000
100,774519345,0.900000,1,123,1,0,0.000000
100,774519345,0.900000,1,123,1,1,0.000000
100,774519345,0.900000,1,37,1,0,0.000000
100,774519345,0.900000,1,37,1,1,0.000000
100,774519345,0.000000,1,42,1,0,0.000000
100,774519345,0.000000,1,42,1,1,0.000000
100,774519345,0.000000,1,123,1,0,0.000000
100,774519345,0.000000,1,123,1,1,0.000000
100,774519345,0.000000,1,37,1,0,0.000000
100,774519345,0.000000,1,37,1,1,0.000000
100,809335399,0.200000,1,42,1,0,0.000000
100,809335399,0.200000,1,42,1,1,0.000000
100,809335399,0.200000,1,123,1,0,0.000000
100,809335399,0.200000,1,123,1,1,0.000000
100,809335399,0.200000,1,37,1,0,0.000000
100,809335399,0.200000,1,37,1,1,0.000000
100,809335399,0.300000,1,42,1,0,0.000000
100,809335399,0.300000,1,42,1,1,0.000000
100,809335399,0.300000,1,123,1,0,0.000000
100,809335399,0.300000,1,123,1,1,0.000000
100,809335399,0.300000,1,37,1,0,0.000000
100,809335399,0.300000,1,37,1,1,0.000000
100,809335399,0.400000,1,42,1,0,0.000000
100,809335399,0.400000,1,42,1,1,0.000000
100,809335399,0.400000,1,123,1,0,0.000000
100,809335399,0.400000,1,123,1,1,0.000000
100,809335399,0.400000,1,37,1,0,0.000000
100,809335399,0.400000,1,37,1,1,0.000000
100,809335399,0.500000,1,42,1,0,0.000000
100,809335399,0.500000,1,42,1,1,0.000000
100,809335399,0.500000,1,123,1,0,0.000000
100,809335399,0.500000,1,123,1,1,0.000000
100,809335399,0.500000,1,37,1,0,0.000000
100,809335399,0.500000,1,37,1,1,0.000000
100,809335399,0.600000,1,42,1,0,0.000000
100,809335399,0.600000,1,42,1,1,0.000000
100,809335399,0.600000,1,123,1,0,0.000000
100,809335399,0.600000,1,123,1,1,0.000000
100,809335399,0.600000,1,37,1,0,0.000000
100,809335399,0.600000,1,37,1,1,0.000000
100,809335399,0.700000,1,42,1,0,0.000000
100,809335399,0.700000,1,42,1,1,0.000000
100,809335399,0.700000,1,123,1,0,0.000000
100,809335399,0.700000,1,123,1,1,0.000000
100,809335399,0.700000,1,37,1,0,0.000000
100,809335399,0.700000,1,37,1,1,0.000000
100,809335399,0.800000,1,42,1,0,0.000000
100,809335399,0.800000,1,42,1,1,0.000000
100,809335399,0.800000,1,123,1,0,0.000000
100,809335399,0.800000,1,123,1,1,0.000000
100,809335399,0.800000,1,37,1,0,0.000000
100,809335399,0.800000,1,37,1,1,0.000000
100,809335399,0.900000,1,42,1,0,0.000000
100,809335399,0.900000,1,42,1,1,0.000000
100,809335399,0.900000,1,123,1,0,0.000000
100,809335399,0.900000,1,123,1,1,0.000000
100,809335399,0.900000,1,37,1,0,0.000000
100,809335399,0.900000,1,37,1,1,0.000000
100,809335399,0.000000,1,42,1,0,0.000000
100,809335399,0.000000,1,42,1,1,0.000000
100,809335399,0.000000,1,123,1,0,0.000000
100,809335399,0.000000,1,123,1,1,0.000000
100,809335399,0.000000,1,37,1,0,0.000000
100,809335399,0.000000,1,37,1,1,0.000000
100,825441073,0.200000,1,42,1,0,0.000000
100,825441073,0.200000,1,42,1,1,0.000000
100,825441073,0.200000,1,123,1,0,0.000000
100,825441073,0.200000,1,123,1,1,0.000000
100,825441073,0.200000,1,37,1,0,0.000000
100,825441073,0.200000,1,37,1,1,0.000000
100,825441073,0.300000,1,42,1,0,0.000000
100,825441073,0.300000,1,42,1,1,0.000000
100,825441073,0.300000,1,123,1,0,0.000000
100,825441073,0.300000,1,123,1,1,0.000000
100,825441073,0.300000,1,37,1,0,0.000000
100,825441073,0.300000,1,37,1,1,0.000000
100,825441073,0.400000,1,42,1,0,0.000000
100,825441073,0.400000,1,42,1,1,0.000000
100,825441073,0.400000,1,123,1,0,0.000000
100,825441073,0.400000,1,123,1,1,0.000000
100,825441073,0.400000,1,37,1,0,0.000000
100,825441073,0.400000,1,37,1,1,0.000000
100,825441073,0.500000,1,42,1,0,0.000000
100,825441073,0.500000,1,42,1,1,0.000000
100,825441073,0.500000,1,123,1,0,0.000000
100,825441073,0.500000,1,123,1,1,0.000000
100,825441073,0.500000,1,37,1,0,0.000000
100,825441073,0.500000,1,37,1,1,0.000000
100,825441073,0.600000,1,42,1,0,0.000000
100,825441073,0.600000,1,42,1,1,0.000000
100,825441073,0.600000,1,123,1,0,0.000000
100,825441073,0.600000,1,123,1,1,0.000000
100,825441073,0.600000,1,37,1,0,0.000000
100,825441073,0.600000,1,37,1,1,0.000000
100,825441073,0.700000,1,42,1,0,0.000000
100,825441073,0.700000,1,42,1,1,0.000000
100,825441073,0.700000,1,123,1,0,0.000000
100,825441073,0.700000,1,123,1,1,0.000000
100,825441073,0.700000,1,37,1,0,0.000000
100,825441073,0.700000,1,37,1,1,0.000000
100,825441073,0.800000,1,42,1,0,0.000000
100,825441073,0.800000,1,42,1,1,0.000000
100,825441073,0.800000,1,123,1,0,0.000000
100,825441073,0.800000,1,123,1,1,0.000000
100,825441073,0.800000,1,37,1,0,0.000000
100,825441073,0.800000,1,37,1,1,0.000000
100,825441073,0.900000,1,42,1,0,0.000000
100,825441073,0.900000,1,42,1,1,0.000000
100,825441073,0.900000,1,123,1,0,0.000000
100,825441073,0.900000,1,123,1,1,0.000000
100,825441073,0.900000,1,37,1,0,0.000000
100,825441073,0.900000,1,37,1,1,0.000000
100,825441073,0.000000,1,42,1,0,0.000000
100,825441073,0.000000,1,42,1,1,0.000000
100,825441073,0.000000,1,123,1,0,0.000000
100,825441073,0.000000,1,123,1,1,0.000000
100,825441073,0.000000,1,37,1,0,0.000000
100,825441073,0.000000,1,37,1,1,0.000000
100,1814964794,0.200000,1,42,1,0,0.000000
100,1814964794,0.200000,1,42,1,1,0.000000
100,1814964794,0.200000,1,123,1,0,0.000000
100,1814964794,0.200000,1,123,1,1,0.000000
100,1814964794,0.200000,1,37,1,0,0.000000
100,1814964794,0.200000,1,37,1,1,0.000000
100,1814964794,0.300000,1,42,1,0,0.000000
100,1814964794,0.300000,1,42,1,1,0.000000
100,1814964794,0.300000,1,123,1,0,0.000000
100,1814964794,0.300000,1,123,1,1,0.000000
100,1814964794,0.300000,1,37,1,0,0.000000
100,1814964794,0.300000,1,37,1,1,0.000000
100,1814964794,0.400000,1,42,1,0,0.000000
100,1814964794,0.400000,1,42,1,1,0.000000
100,1814964794,0.400000,1,123,1,0,0.000000
100,1814964794,0.400000,1,123,1,1,0.000000
100,1814964794,0.400000,1,37,1,0,0.000000
100,1814964794,0.400000,1,37,1,1,0.000000
100,1814964794,0.500000,1,42,1,0,0.000000
100,1814964794,0.500000,1,42,1,1,0.000000
100,1814964794,0.500000,1,123,1,0,0.000000
100,1814964794,0.500000,1,123,1,1,0.000000
100,1814964794,0.500000,1,37,1,0,0.000000
100,1814964794,0.500000,1,37,1,1,0.000000
100,1814964794,0.600000,1,42,1,0,0.000000
100,1814964794,0.600000,1,42,1,1,0.000000
100,1814964794,0.600000,1,123,1,0,0.000000
100,1814964794,0.600000,1,123,1,1,0.000000
100,1814964794,0.600000,1,37,1,0,0.000000
100,1814964794,0.600000,1,37,1,1,0.000000
100,1814964794,0.700000,1,42,1,0,0.000000
100,1814964794,0.700000,1,42,1,1,0.000000
100,1814964794,0.700000,1,123,1,0,0.000000
100,1814964794,0.700000,1,123,1,1,0.000000
100,1814964794,0.700000,1,37,1,0,0.000000
100,1814964794,0.700000,1,37,1,1,0.000000
100,1814964794,0.800000,1,42,1,0,0.000000
100,1814964794,0.800000,1,42,1,1,0.000000
100,1814964794,0.800000,1,123,1,0,0.000000
100,1814964794,0.800000,1,123,1,1,0.000000
100,1814964794,0.800000,1,37,1,0,0.000000
100,1814964794,0.800000,1,37,1,1,0.000000
100,1814964794,0.900000,1,42,1,0,0.000000
100,1814964794,0.900000,1,42,1,1,0.000000
100,1814964794,0.900000,1,123,1,0,0.000000
100,1814964794,0.900000,1,123,1,1,0.000000
100,1814964794,0.900000,1,37,1,0,0.000000
100,1814964794,0.900000,1,37,1,1,0.000000
100,1814964794,0.000000,1,42,1,0,0.000000
100,1814964794,0.000000,1,42,1,1,0.000000
100,1814964794,0.000000,1,123,1,0,0.000000
100,1814964794,0.000000,1,123,1,1,0.000000
100,1814964794,0.000000,1,37,1,0,0.000000
100,1814964794,0.000000,1,37,1,1,0.000000
100,809335410,0.200000,1,42,1,0,0.000000
100,809335410,0.200000,1,42,1,1,0.000000
100,809335410,0.200000,1,123,1,0,0.000000
100,809335410,0.200000,1,123,1,1,0.000000
100,809335410,0.200000,1,37,1,0,0.000000
100,809335410,0.200000,1,37,1,1,0.000000
100,809335410,0.300000,1,42,1,0,0.000000
100,809335410,0.300000,1,42,1,1,0.000000
100,809335410,0.300000,1,123,1,0,0.000000
100,809335410,0.300000,1,123,1,1,0.000000
100,809335410,0.300000,1,37,1,0,0.000000
100,809335410,0.300000,1,37,1,1,0.000000
100,809335410,0.400000,1,42,1,0,0.000000
100,809335410,0.400000,1,42,1,1,0.000000
100,809335410,0.400000,1,123,1,0,0.000000
100,809335410,0.400000,1,123,1,1,0.000000
100,809335410,0.400000,1,37,1,0,0.000000
100,809335410,0.400000,1,37,1,1,0.000000
100,809335410,0.500000,1,42,1,0,0.000000
100,809335410,0.500000,1,42,1,1,0.000000
100,809335410,0.500000,1,123,1,0,0.000000
100,809335410,0.500000,1,123,1,1,0.000000
100,809335410,0.500000,1,37,1,0,0.000000
100,809335410,0.500000,1,37,1,1,0.000000
100,809335410,0.600000,1,42,1,0,0.000000
100,809335410,0.600000,1,42,1,1,0.000000
100,809335410,0.600000,1,123,1,0,0.000000
100,809335410,0.600000,1,123,1,1,0.000000
100,809335410,0.600000,1,37,1,0,0.000000
100,809335410,0.600000,1,37,1,1,0.000000
100,809335410,0.700000,1,42,1,0,0.000000
100,809335410,0.700000,1,42,1,1,0.000000
100,809335410,0.700000,1,123,1,0,0.000000
100,809335410,0.700000,1,123,1,1,0.000000
100,809335410,0.700000,1,37,1,0,0.000000
100,809335410,0.700000,1,37,1,1,0.000000
100,809335410,0.800000,1,42,1,0,0.000000
100,809335410,0.800000,1,42,1,1,0.000000
100,809335410,0.800000,1,123,1,0,0.000000
100,809335410,0.800000,1,123,1,1,0.000000
100,809335410,0.800000,1,37,1,0,0.000000
100,809335410,0.800000,1,37,1,1,0.000000
100,809335410,0.900000,1,42,1,0,0.000000
100,809335410,0.900000,1,42,1,1,0.000000
100,809335410,0.900000,1,123,1,0,0.000000
100,809335410,0.900000,1,123,1,1,0.000000
100,809335410,0.900000,1,37,1,0,0.000000
100,809335410,0.900000,1,37,1,1,0.000000
100,809335410,0.000000,1,42,1,0,0.000000
100,809335410,0.000000,1,42,1,1,0.000000
100,809335410,0.000000,1,123,1,0,0.000000
100,809335410,0.000000,1,123,1,1,0.000000
100,809335410,0.000000,1,37,1,0,0.000000
100,809335410,0.000000,1,37,1,1,0.000000
100,825441073,0.200000,1,42,1,0,0.000000
100,825441073,0.200000,1,42,1,1,0.000000
100,825441073,0.200000,1,123,1,0,0.000000
100,825441073,0.200000,1,123,1,1,0.000000
100,825441073,0.200000,1,37,1,0,0.000000
100,825441073,0.200000,1,37,1,1,0.000000
100,825441073,0.300000,1,42,1,0,0.000000
100,825441073,0.300000,1,42,1,1,0.000000
100,825441073,0.300000,1,123,1,0,0.000000
100,825441073,0.300000,1,123,1,1,0.000000
100,825441073,0.300000,1,37,1,0,0.000000
100,825441073,0.300000,1,37,1,1,0.000000
100,825441073,0.400000,1,42,1,0,0.000000
100,825441073,0.400000,1,42,1,1,0.000000
100,825441073,0.400000,1,123,1,0,0.000000
100,825441073,0.400000,1,123,1,1,0.000000
100,825441073,0.400000,1,37,1,0,0.000000
100,825441073,0.400000,1,37,1,1,0.000000
100,825441073,0.500000,1,42,1,0,0.000000
100,825441073,0.500000,1,42,1,1,0.000000
100,825441073,0.500000,1,123,1,0,0.000000
100,825441073,0.500000,1,123,1,1,0.000000
100,825441073,0.500000,1,37,1,0,0.000000
100,825441073,0.500000,1,37,1,1,0.000000
100,825441073,0.600000,1,42,1,0,0.000000
100,825441073,0.600000,1,42,1,1,0.000000
100,825441073,0.600000,1,123,1,0,0.000000
100,825441073,0.600000,1,123,1,1,0.000000
100,825441073,0.600000,1,37,1,0,0.000000
100,825441073,0.600000,1,37,1,1,0.000000
100,825441073,0.700000,1,42,1,0,0.000000
100,825441073,0.700000,1,42,1,1,0.000000
100,825441073,0.700000,1,123,1,0,0.000000
100,825441073,0.700000,1,123,1,1,0.000000
100,825441073,0.700000,1,37,1,0,0.000000
100,825441073,0.700000,1,37,1,1,0.000000
100,825441073,0.800000,1,42,1,0,0.000000
100,825441073,0.800000,1,42,1,1,0.000000
100,825441073,0.800000,1,123,1,0,0.000000
100,825441073,0.800000,1,123,1,1,0.000000
100,825441073,0.800000,1,37,1,0,0.000000
100,825441073,0.800000,1,37,1,1,0.000000
100,825441073,0.900000,1,42,1,0,0.000000
100,825441073,0.900000,1,42,1,1,0.000000
100,825441073,0.900000,1,123,1,0,0.000000
100,825441073,0.900000,1,123,1,1,0.000000
100,825441073,0.900000,1,37,1,0,0.000000
100,825441073,0.900000,1,37,1,1,0.000000
100,825441073,0.000000,1,42,1,0,0.000000
100,825441073,0.000000,1,42,1,1,0.000000
100,825441073,0.000000,1,123,1,0,0.000000
100,825441073,0.000000,1,123,1,1,0.000000
100,825441073,0.000000,1,37,1,0,0.000000
100,825441073,0.000000,1,37,1,1,0.000000
100,1814964794,0.200000,1,42,1,0,0.000000
100,1814964794,0.200000,1,42,1,1,0.000000
100,1814964794,0.200000,1,123,1,0,0.000000
100,1814964794,0.200000,1,123,1,1,0.000000
100,1814964794,0.200000,1,37,1,0,0.000000
100,1814964794,0.200000,1,37,1,1,0.000000
100,1814964794,0.300000,1,42,1,0,0.000000
100,1814964794,0.300000,1,42,1,1,0.000000
100,1814964794,0.300000,1,123,1,0,0.000000
100,1814964794,0.300000,1,123,1,1,0.000000
100,1814964794,0.300000,1,37,1,0,0.000000
100,1814964794,0.300000,1,37,1,1,0.000000
100,1814964794,0.400000,1,42,1,0,0.000000
100,1814964794,0.400000,1,42,1,1,0.000000
100,1814964794,0.400000,1,123,1,0,0.000000
100,1814964794,0.400000,1,123,1,1,0.000000
100,1814964794,0.400000,1,37,1,0,0.000000
100,1814964794,0.400000,1,37,1,1,0.000000
100,1814964794,0.500000,1,42,1,0,0.000000
100,1814964794,0.500000,1,42,1,1,0.000000
100,1814964794,0.500000,1,123,1,0,0.000000
100,1814964794,0.500000,1,123,1,1,0.000000
100,1814964794,0.500000,1,37,1,0,0.000000
100,1814964794,0.500000,1,37,1,1,0.000000
100,1814964794,0.600000,1,42,1,0,0.000000
100,1814964794,0.600000,1,42,1,1,0.000000
100,1814964794,0.600000,1,123,1,0,0.000001
100,1814964794,0.600000,1,123,1,1,0.000000
100,1814964794,0.600000,1,37,1,0,0.000000
100,1814964794,0.600000,1,37,1,1,0.000000
100,1814964794,0.700000,1,42,1,0,0.000000
100,1814964794,0.700000,1,42,1,1,0.000000
100,1814964794,0.700000,1,123,1,0,0.000000
100,1814964794,0.700000,1,123,1,1,0.000001
100,1814964794,0.700000,1,37,1,0,0.000000
100,1814964794,0.700000,1,37,1,1,0.000000
100,1814964794,0.800000,1,42,1,0,0.000000
100,1814964794,0.800000,1,42,1,1,0.000000
100,1814964794,0.800000,1,123,1,0,0.000000
100,1814964794,0.800000,1,123,1,1,0.000000
100,1814964794,0.800000,1,37,1,0,0.000000
100,1814964794,0.800000,1,37,1,1,0.000000
100,1814964794,0.900000,1,42,1,0,0.000000
100,1814964794,0.900000,1,42,1,1,0.000000
100,1814964794,0.900000,1,123,1,0,0.000000
100,1814964794,0.900000,1,123,1,1,0.000000
100,1814964794,0.900000,1,37,1,0,0.000000
100,1814964794,0.900000,1,37,1,1,0.000000
100,1814964794,0.000000,1,42,1,0,0.000000
100,1814964794,0.000000,1,42,1,1,0.000000
100,1814964794,0.000000,1,123,1,0,0.000001
100,1814964794,0.000000,1,123,1,1,0.000000
100,1814964794,0.000000,1,37,1,0,0.000000
100,1814964794,0.000000,1,37,1,1,0.000000
100,825245050,0.200000,1,42,1,0,0.000000
100,825245050,0.200000,1,42,1,1,0.000000
100,825245050,0.200000,1,123,1,0,0.000000
100,825245050,0.200000,1,123,1,1,0.000000
100,825245050,0.200000,1,37,1,0,0.000000
100,825245050,0.200000,1,37,1,1,0.000000
100,825245050,0.300000,1,42,1,0,0.000000
100,825245050,0.300000,1,42,1,1,0.000000
100,825245050,0.300000,1,123,1,0,0.000000
100,825245050,0.300000,1,123,1,1,0.000000
100,825245050,0.300000,1,37,1,0,0.000000
100,825245050,0.300000,1,37,1,1,0.000000
100,825245050,0.400000,1,42,1,0,0.000000
100,825245050,0.400000,1,42,1,1,0.000000
100,825245050,0.400000,1,123,1,0,0.000000
100,825245050,0.400000,1,123,1,1,0.000000
100,825245050,0.400000,1,37,1,0,0.000000
100,825245050,0.400000,1,37,1,1,0.000000
100,825245050,0.500000,1,42,1,0,0.000000
100,825245050,0.500000,1,42,1,1,0.000000
100,825245050,0.500000,1,123,1,0,0.000000
100,825245050,0.500000,1,123,1,1,0.000000
100,825245050,0.500000,1,37,1,0,0.000000
100,825245050,0.500000,1,37,1,1,0.000000
100,825245050,0.600000,1,42,1,0,0.000000
100,825245050,0.600000,1,42,1,1,0.000000
100,825245050,0.600000,1,123,1,0,0.000000
100,825245050,0.600000,1,123,1,1,0.000000
100,825245050,0.600000,1,37,1,0,0.000000
100,825245050,0.600000,1,37,1,1,0.000000
100,825245050,0.700000,1,42,1,0,0.000000
100,825245050,0.700000,1,42,1,1,0.000000
100,825245050,0.700000,1,123,1,0,0.000000
100,825245050,0.700000,1,123,1,1,0.000000
100,825245050,0.700000,1,37,1,0,0.000000
100,825245050,0.700000,1,37,1,1,0.000000
100,825245050,0.800000,1,42,1,0,0.000000
100,825245050,0.800000,1,42,1,1,0.000000
100,825245050,0.800000,1,123,1,0,0.000000
100,825245050,0.800000,1,123,1,1,0.000000
100,825245050,0.800000,1,37,1,0,0.000000
100,825245050,0.800000,1,37,1,1,0.000000
100,825245050,0.900000,1,42,1,0,0.000000
100,825245050,0.900000,1,42,1,1,0.000000
100,825245050,0.900000,1,123,1,0,0.000000
100,825245050,0.900000,1,123,1,1,0.000000
100,825245050,0.900000,1,37,1,0,0.000000
100,825245050,0.900000,1,37,1,1,0.000000
100,825245050,0.000000,1,42,1,0,0.000000
100,825245050,0.000000,1,42,1,1,0.000000
100,825245050,0.000000,1,123,1,0,0.000000
100,825245050,0.000000,1,123,1,1,0.000000
100,825245050,0.000000,1,37,1,0,0.000000
100,825245050,0.000000,1,37,1,1,0.000000
100,976302907,0.200000,1,42,1,0,0.000000
100,976302907,0.200000,1,42,1,1,0.000000
100,976302907,0.200000,1,123,1,0,0.000000
100,976302907,0.200000,1,123,1,1,0.000000
100,976302907,0.200000,1,37,1,0,0.000000
100,976302907,0.200000,1,37,1,1,0.000000
100,976302907,0.300000,1,42,1,0,0.000000
100,976302907,0.300000,1,42,1,1,0.000000
100,976302907,0.300000,1,123,1,0,0.000000
100,976302907,0.300000,1,123,1,1,0.000000
100,976302907,0.300000,1,37,1,0,0.000000
100,976302907,0.300000,1,37,1,1,0.000000
100,976302907,0.400000,1,42,1,0,0.000000
100,976302907,0.400000,1,42,1,1,0.000000
100,976302907,0.400000,1,123,1,0,0.000000
100,976302907,0.400000,1,123,1,1,0.000000
100,976302907,0.400000,1,37,1,0,0.000000
100,976302907,0.400000,1,37,1,1,0.000000
100,976302907,0.500000,1,42,1,0,0.000000
100,976302907,0.500000,1,42,1,1,0.000000
100,976302907,0.500000,1,123,1,0,0.000000
100,976302907,0.500000,1,123,1,1,0.000000
100,976302907,0.500000,1,37,1,0,0.000000
100,976302907,0.500000,1,37,1,1,0.000000
100,976302907,0.600000,1,42,1,0,0.000000
100,976302907,0.600000,1,42,1,1,0.000000
100,976302907,0.600000,1,123,1,0,0.000000
100,976302907,0.600000,1,123,1,1,0.000000
100,976302907,0.600000,1,37,1,0,0.000000
100,976302907,0.600000,1,37,1,1,0.000000
100,976302907,0.700000,1,42,1,0,0.000000
100,976302907,0.700000,1,42,1,1,0.000000
100,976302907,0.700000,1,123,1,0,0.000000
100,976302907,0.700000,1,123,1,1,0.000000
100,976302907,0.700000,1,37,1,0,0.000000
100,976302907,0.700000,1,37,1,1,0.000000
100,976302907,0.800000,1,42,1,0,0.000000
100,976302907,0.800000,1,42,1,1,0.000000
100,976302907,0.800000,1,123,1,0,0.000000
100,976302907,0.800000,1,123,1,1,0.000000
100,976302907,0.800000,1,37,1,0,0.000000
100,976302907,0.800000,1,37,1,1,0.000000
100,976302907,0.900000,1,42,1,0,0.000000
100,976302907,0.900000,1,42,1,1,0.000000
100,976302907,0.900000,1,123,1,0,0.000000
100,976302907,0.900000,1,123,1,1,0.000000
100,976302907,0.900000,1,37,1,0,0.000000
100,976302907,0.900000,1,37,1,1,0.000000
100,976302907,0.000000,1,42,1,0,0.000000
100,976302907,0.000000,1,42,1,1,0.000000
100,976302907,0.000000,1,123,1,0,0.000000
100,976302907,0.000000,1,123,1,1,0.000000
100,976302907,0.000000,1,37,1,0,0.000000
100,976302907,0.000000,1,37,1,1,0.000000
100,2053910058,0.200000,1,42,1,0,0.000000
100,2053910058,0.200000,1,42,1,1,0.000000
100,2053910058,0.200000,1,123,1,0,0.000000
100,2053910058,0.200000,1,123,1,1,0.000000
100,2053910058,0.200000,1,37,1,0,0.000000
100,2053910058,0.200000,1,37,1,1,0.000000
100,2053910058,0.300000,1,42,1,0,0.000000
100,2053910058,0.300000,1,42,1,1,0.000000
100,2053910058,0.300000,1,123,1,0,0.000000
100,2053910058,0.300000,1,123,1,1,0.000000
100,2053910058,0.300000,1,37,1,0,0.000000
100,2053910058,0.300000,1,37,1,1,0.000000
100,2053910058,0.400000,1,42,1,0,0.000000
100,2053910058,0.400000,1,42,1,1,0.000000
100,2053910058,0.400000,1,123,1,0,0.000000
100,2053910058,0.400000,1,123,1,1,0.000000
100,2053910058,0.400000,1,37,1,0,0.000000
100,2053910058,0.400000,1,37,1,1,0.000000
100,2053910058,0.500000,1,42,1,0,0.000000
100,2053910058,0.500000,1,42,1,1,0.000000
100,2053910058,0.500000,1,123,1,0,0.000000
100,2053910058,0.500000,1,123,1,1,0.000000
100,2053910058,0.500000,1,37,1,0,0.000000
100,2053910058,0.500000,1,37,1,1,0.000000
100,2053910058,0.600000,1,42,1,0,0.000000
100,2053910058,0.600000,1,42,1,1,0.000000
100,2053910058,0.600000,1,123,1,0,0.000000
100,2053910058,0.600000,1,123,1,1,0.000000
100,2053910058,0.600000,1,37,1,0,0.000000
100,2053910058,0.600000,1,37,1,1,0.000000
100,2053910058,0.700000,1,42,1,0,0.000000
100,2053910058,0.700000,1,42,1,1,0.000000
100,2053910058,0.700000,1,123,1,0,0.000000
100,2053910058,0.700000,1,123,1,1,0.000000
100,2053910058,0.700000,1,37,1,0,0.000000
100,2053910058,0.700000,1,37,1,1,0.000000
100,2053910058,0.800000,1,42,1,0,0.000000
100,2053910058,0.800000,1,42,1,1,0.000000
100,2053910058,0.800000,1,123,1,0,0.000000
100,2053910058,0.800000,1,123,1,1,0.000000
100,2053910058,0.800000,1,37,1,0,0.000000
100,2053910058,0.800000,1,37,1,1,0.000000
100,2053910058,0.900000,1,42,1,0,0.000000
100,2053910058,0.900000,1,42,1,1,0.000000
100,2053910058,0.900000,1,123,1,0,0.000000
100,2053910058,0.900000,1,123,1,1,0.000000
100,2053910058,0.900000,1,37,1,0,0.000000
100,2053910058,0.900000,1,37,1,1,0.000000
100,2053910058,0.000000,1,42,1,0,0.000000
100,2053910058,0.000000,1,42,1,1,0.000000
100,2053910058,0.000000,1,123,1,0,0.000000
100,2053910058,0.000000,1,123,1,1,0.000000
100,2053910058,0.000000,1,37,1,0,0.000000
100,2053910058,0.000000,1,37,1,1,0.000000
100,825245039,0.200000,1,42,1,0,0.000000
100,825245039,0.200000,1,42,1,1,0.000000
100,825245039,0.200000,1,123,1,0,0.000000
100,825245039,0.200000,1,123,1,1,0.000000
100,825245039,0.200000,1,37,1,0,0.000000
100,825245039,0.200000,1,37,1,1,0.000000
100,825245039,0.300000,1,42,1,0,0.000000
100,825245039,0.300000,1,42,1,1,0.000000
100,825245039,0.300000,1,123,1,0,0.000000
100,825245039,0.300000,1,123,1,1,0.000000
100,825245039,0.300000,1,37,1,0,0.000000
100,825245039,0.300000,1,37,1,1,0.000000
100,825245039,0.400000,1,42,1,0,0.000000
100,825245039,0.400000,1,42,1,1,0.000000
100,825245039,0.400000,1,123,1,0,0.000000
100,825245039,0.400000,1,123,1,1,0.000000
100,825245039,0.400000,1,37,1,0,0.000000
100,825245039,0.400000,1,37,1,1,0.000000
100,825245039,0.500000,1,42,1,0,0.000000
100,825245039,0.500000,1,42,1,1,0.000000
100,825245039,0.500000,1,123,1,0,0.000000
100,825245039,0.500000,1,123,1,1,0.000000
100,825245039,0.500000,1,37,1,0,0.000000
100,825245039,0.500000,1,37,1,1,0.000000
100,825245039,0.600000,1,42,1,0,0.000000
100,825245039,0.600000,1,42,1,1,0.000000
100,825245039,0.600000,1,123,1,0,0.000000
100,825245039,0.600000,1,123,1,1,0.000000
100,825245039,0.600000,1,37,1,0,0.000000
100,825245039,0.600000,1,37,1,1,0.000000
100,825245039,0.700000,1,42,1,0,0.000000
100,825245039,0.700000,1,42,1,1,0.000000
100,825245039,0.700000,1,123,1,0,0.000000
100,825245039,0.700000,1,123,1,1,0.000000
100,825245039,0.700000,1,37,1,0,0.000000
100,825245039,0.700000,1,37,1,1,0.000000
100,825245039,0.800000,1,42,1,0,0.000000
100,825245039,0.800000,1,42,1,1,0.000000
100,825245039,0.800000,1,123,1,0,0.000000
100,825245039,0.800000,1,123,1,1,0.000000
100,825245039,0.800000,1,37,1,0,0.000000
100,825245039,0.800000,1,37,1,1,0.000000
100,825245039,0.900000,1,42,1,0,0.000000
100,825245039,0.900000,1,42,1,1,0.000000
100,825245039,0.900000,1,123,1,0,0.000000
100,825245039,0.900000,1,123,1,1,0.000000
100,825245039,0.900000,1,37,1,0,0.000000
100,825245039,0.900000,1,37,1,1,0.000000
100,825245039,0.000000,1,42,1,0,0.000000
100,825245039,0.000000,1,42,1,1,0.000000
100,825245039,0.000000,1,123,1,0,0.000000
100,825245039,0.000000,1,123,1,1,0.000000
100,825245039,0.000000,1,37,1,0,0.000000
100,825245039,0.000000,1,37,1,1,0.000000
100,976302907,0.200000,1,42,1,0,0.000000
100,976302907,0.200000,1,42,1,1,0.000000
100,976302907,0.200000,1,123,1,0,0.000000
100,976302907,0.200000,1,123,1,1,0.000000
100,976302907,0.200000,1,37,1,0,0.000000
100,976302907,0.200000,1,37,1,1,0.000000
100,976302907,0.300000,1,42,1,0,0.000000
100,976302907,0.300000,1,42,1,1,0.000000
100,976302907,0.300000,1,123,1,0,0.000000
100,976302907,0.300000,1,123,1,1,0.000000
100,976302907,0.300000,1,37,1,0,0.000000
